from loguru import logger

logger.add(
    "logs/pipeline.log",
    rotation="1 MB"
)2026-06-20 12:59:01.961 | INFO     | agents.extractor:extract:47 - Loading file: data/raw/iris.csv
2026-06-20 14:41:26.481 | SUCCESS  | agents.transformer:transform:92 - Transformation Completed
2026-06-20 14:41:26.481 | SUCCESS  | agents.transformer:transform:92 - Transformation Completed
2026-06-20 14:41:26.483 | INFO     | agents.validator:validate:93 - Validation Started
2026-06-20 14:41:26.483 | INFO     | agents.validator:validate:93 - Validation Started
2026-06-20 14:41:26.483 | INFO     | agents.validator:validate:93 - Validation Started
2026-06-20 14:41:26.483 | INFO     | agents.validator:validate:93 - Validation Started
2026-06-20 14:41:26.483 | INFO     | agents.validator:validate:93 - Validation Started
2026-06-20 14:41:26.483 | INFO     | agents.validator:validate:93 - Validation Started
2026-06-20 14:41:26.483 | INFO     | agents.validator:validate:93 - Validation Started
2026-06-20 14:41:26.484 | SUCCESS  | agents.validator:validate:152 - Validation Completed
2026-06-20 14:41:26.484 | SUCCESS  | agents.validator:validate:152 - Validation Completed
2026-06-20 14:41:26.484 | SUCCESS  | agents.validator:validate:152 - Validation Completed
2026-06-20 14:41:26.484 | SUCCESS  | agents.validator:validate:152 - Validation Completed
2026-06-20 14:41:26.484 | SUCCESS  | agents.validator:validate:152 - Validation Completed
2026-06-20 14:41:26.484 | SUCCESS  | agents.validator:validate:152 - Validation Completed
2026-06-20 14:41:26.484 | SUCCESS  | agents.validator:validate:152 - Validation Completed
2026-06-20 14:41:26.485 | INFO     | agents.loader:load:27 - Database Loading Started
2026-06-20 14:41:26.485 | INFO     | agents.loader:load:27 - Database Loading Started
2026-06-20 14:41:26.485 | INFO     | agents.loader:load:27 - Database Loading Started
2026-06-20 14:41:26.485 | INFO     | agents.loader:load:27 - Database Loading Started
2026-06-20 14:41:26.485 | INFO     | agents.loader:load:27 - Database Loading Started
2026-06-20 14:41:26.485 | INFO     | agents.loader:load:27 - Database Loading Started
2026-06-20 14:41:26.485 | INFO     | agents.loader:load:27 - Database Loading Started
2026-06-20 14:41:26.501 | SUCCESS  | agents.loader:load:38 - Database Loading Completed
2026-06-20 14:41:26.501 | SUCCESS  | agents.loader:load:38 - Database Loading Completed
2026-06-20 14:41:26.501 | SUCCESS  | agents.loader:load:38 - Database Loading Completed
2026-06-20 14:41:26.501 | SUCCESS  | agents.loader:load:38 - Database Loading Completed
2026-06-20 14:41:26.501 | SUCCESS  | agents.loader:load:38 - Database Loading Completed
2026-06-20 14:41:26.501 | SUCCESS  | agents.loader:load:38 - Database Loading Completed
2026-06-20 14:41:26.501 | SUCCESS  | agents.loader:load:38 - Database Loading Completed
2026-06-20 14:41:26.503 | SUCCESS  | agents.monitor:save_metrics:68 - Metrics Saved
2026-06-20 14:41:26.503 | SUCCESS  | agents.monitor:save_metrics:68 - Metrics Saved
2026-06-20 14:41:26.503 | SUCCESS  | agents.monitor:save_metrics:68 - Metrics Saved
2026-06-20 14:41:26.503 | SUCCESS  | agents.monitor:save_metrics:68 - Metrics Saved
2026-06-20 14:41:26.503 | SUCCESS  | agents.monitor:save_metrics:68 - Metrics Saved
2026-06-20 14:41:26.503 | SUCCESS  | agents.monitor:save_metrics:68 - Metrics Saved
2026-06-20 14:41:26.503 | SUCCESS  | agents.monitor:save_metrics:68 - Metrics Saved
2026-06-20 14:56:30.956 | INFO     | agents.extractor:extract:47 - Loading file: data/raw/iris.csv
2026-06-20 14:56:30.956 | INFO     | agents.extractor:extract:47 - Loading file: data/raw/iris.csv
2026-06-20 14:56:30.956 | INFO     | agents.extractor:extract:47 - Loading file: data/raw/iris.csv
2026-06-20 14:56:30.956 | INFO     | agents.extractor:extract:47 - Loading file: data/raw/iris.csv
2026-06-20 14:56:30.956 | INFO     | agents.extractor:extract:47 - Loading file: data/raw/iris.csv
2026-06-20 14:56:30.956 | INFO     | agents.extractor:extract:47 - Loading file: data/raw/iris.csv
2026-06-20 14:56:30.956 | INFO     | agents.extractor:extract:47 - Loading file: data/raw/iris.csv
2026-06-20 14:56:30.964 | SUCCESS  | agents.extractor:extract:58 - Extraction completed
2026-06-20 14:56:30.964 | SUCCESS  | agents.extractor:extract:58 - Extraction completed
2026-06-20 14:56:30.964 | SUCCESS  | agents.extractor:extract:58 - Extraction completed
2026-06-20 14:56:30.964 | SUCCESS  | agents.extractor:extract:58 - Extraction completed
2026-06-20 14:56:30.964 | SUCCESS  | agents.extractor:extract:58 - Extraction completed
2026-06-20 14:56:30.964 | SUCCESS  | agents.extractor:extract:58 - Extraction completed
2026-06-20 14:56:30.964 | SUCCESS  | agents.extractor:extract:58 - Extraction completed
2026-06-20 14:56:30.966 | INFO     | agents.cleaner:clean:68 - Cleaning Started
2026-06-20 14:56:30.966 | INFO     | agents.cleaner:clean:68 - Cleaning Started
2026-06-20 14:56:30.966 | INFO     | agents.cleaner:clean:68 - Cleaning Started
2026-06-20 14:56:30.966 | INFO     | agents.cleaner:clean:68 - Cleaning Started
2026-06-20 14:56:30.966 | INFO     | agents.cleaner:clean:68 - Cleaning Started
2026-06-20 14:56:30.966 | INFO     | agents.cleaner:clean:68 - Cleaning Started
2026-06-20 14:56:30.966 | INFO     | agents.cleaner:clean:68 - Cleaning Started
2026-06-20 14:56:30.966 | INFO     | agents.cleaner:remove_duplicates:20 - Duplicates Removed: 0
2026-06-20 14:56:30.966 | INFO     | agents.cleaner:remove_duplicates:20 - Duplicates Removed: 0
2026-06-20 14:56:30.966 | INFO     | agents.cleaner:remove_duplicates:20 - Duplicates Removed: 0
2026-06-20 14:56:30.966 | INFO     | agents.cleaner:remove_duplicates:20 - Duplicates Removed: 0
2026-06-20 14:56:30.966 | INFO     | agents.cleaner:remove_duplicates:20 - Duplicates Removed: 0
2026-06-20 14:56:30.966 | INFO     | agents.cleaner:remove_duplicates:20 - Duplicates Removed: 0
2026-06-20 14:56:30.966 | INFO     | agents.cleaner:remove_duplicates:20 - Duplicates Removed: 0
2026-06-20 14:56:30.979 | INFO     | agents.cleaner:handle_missing_values:40 - Missing values handled
2026-06-20 14:56:30.979 | INFO     | agents.cleaner:handle_missing_values:40 - Missing values handled
2026-06-20 14:56:30.979 | INFO     | agents.cleaner:handle_missing_values:40 - Missing values handled
2026-06-20 14:56:30.979 | INFO     | agents.cleaner:handle_missing_values:40 - Missing values handled
2026-06-20 14:56:30.979 | INFO     | agents.cleaner:handle_missing_values:40 - Missing values handled
2026-06-20 14:56:30.979 | INFO     | agents.cleaner:handle_missing_values:40 - Missing values handled
2026-06-20 14:56:30.979 | INFO     | agents.cleaner:handle_missing_values:40 - Missing values handled
2026-06-20 14:56:30.985 | INFO     | agents.cleaner:clean_text_columns:60 - Text cleaned
2026-06-20 14:56:30.985 | INFO     | agents.cleaner:clean_text_columns:60 - Text cleaned
2026-06-20 14:56:30.985 | INFO     | agents.cleaner:clean_text_columns:60 - Text cleaned
2026-06-20 14:56:30.985 | INFO     | agents.cleaner:clean_text_columns:60 - Text cleaned
2026-06-20 14:56:30.985 | INFO     | agents.cleaner:clean_text_columns:60 - Text cleaned
2026-06-20 14:56:30.985 | INFO     | agents.cleaner:clean_text_columns:60 - Text cleaned
2026-06-20 14:56:30.985 | INFO     | agents.cleaner:clean_text_columns:60 - Text cleaned
2026-06-20 14:56:30.986 | SUCCESS  | agents.cleaner:clean:78 - Cleaning Completed
2026-06-20 14:56:30.986 | SUCCESS  | agents.cleaner:clean:78 - Cleaning Completed
2026-06-20 14:56:30.986 | SUCCESS  | agents.cleaner:clean:78 - Cleaning Completed
2026-06-20 14:56:30.986 | SUCCESS  | agents.cleaner:clean:78 - Cleaning Completed
2026-06-20 14:56:30.986 | SUCCESS  | agents.cleaner:clean:78 - Cleaning Completed
2026-06-20 14:56:30.986 | SUCCESS  | agents.cleaner:clean:78 - Cleaning Completed
2026-06-20 14:56:30.986 | SUCCESS  | agents.cleaner:clean:78 - Cleaning Completed
2026-06-20 14:56:30.988 | INFO     | agents.transformer:transform:80 - Transformation Started
2026-06-20 14:56:30.988 | INFO     | agents.transformer:transform:80 - Transformation Started
2026-06-20 14:56:30.988 | INFO     | agents.transformer:transform:80 - Transformation Started
2026-06-20 14:56:30.988 | INFO     | agents.transformer:transform:80 - Transformation Started
2026-06-20 14:56:30.988 | INFO     | agents.transformer:transform:80 - Transformation Started
2026-06-20 14:56:30.988 | INFO     | agents.transformer:transform:80 - Transformation Started
2026-06-20 14:56:30.988 | INFO     | agents.transformer:transform:80 - Transformation Started
2026-06-20 14:56:30.994 | SUCCESS  | agents.transformer:transform:92 - Transformation Completed
2026-06-20 14:56:30.994 | SUCCESS  | agents.transformer:transform:92 - Transformation Completed
2026-06-20 14:56:30.994 | SUCCESS  | agents.transformer:transform:92 - Transformation Completed
2026-06-20 14:56:30.994 | SUCCESS  | agents.transformer:transform:92 - Transformation Completed
2026-06-20 14:56:30.994 | SUCCESS  | agents.transformer:transform:92 - Transformation Completed
2026-06-20 14:56:30.994 | SUCCESS  | agents.transformer:transform:92 - Transformation Completed
2026-06-20 14:56:30.994 | SUCCESS  | agents.transformer:transform:92 - Transformation Completed
2026-06-20 14:56:30.998 | INFO     | agents.validator:validate:93 - Validation Started
2026-06-20 14:56:30.998 | INFO     | agents.validator:validate:93 - Validation Started
2026-06-20 14:56:30.998 | INFO     | agents.validator:validate:93 - Validation Started
2026-06-20 14:56:30.998 | INFO     | agents.validator:validate:93 - Validation Started
2026-06-20 14:56:30.998 | INFO     | agents.validator:validate:93 - Validation Started
2026-06-20 14:56:30.998 | INFO     | agents.validator:validate:93 - Validation Started
2026-06-20 14:56:30.998 | INFO     | agents.validator:validate:93 - Validation Started
2026-06-20 14:56:31.002 | SUCCESS  | agents.validator:validate:152 - Validation Completed
2026-06-20 14:56:31.002 | SUCCESS  | agents.validator:validate:152 - Validation Completed
2026-06-20 14:56:31.002 | SUCCESS  | agents.validator:validate:152 - Validation Completed
2026-06-20 14:56:31.002 | SUCCESS  | agents.validator:validate:152 - Validation Completed
2026-06-20 14:56:31.002 | SUCCESS  | agents.validator:validate:152 - Validation Completed
2026-06-20 14:56:31.002 | SUCCESS  | agents.validator:validate:152 - Validation Completed
2026-06-20 14:56:31.002 | SUCCESS  | agents.validator:validate:152 - Validation Completed
2026-06-20 14:56:31.003 | INFO     | agents.loader:load:27 - Database Loading Started
2026-06-20 14:56:31.003 | INFO     | agents.loader:load:27 - Database Loading Started
2026-06-20 14:56:31.003 | INFO     | agents.loader:load:27 - Database Loading Started
2026-06-20 14:56:31.003 | INFO     | agents.loader:load:27 - Database Loading Started
2026-06-20 14:56:31.003 | INFO     | agents.loader:load:27 - Database Loading Started
2026-06-20 14:56:31.003 | INFO     | agents.loader:load:27 - Database Loading Started
2026-06-20 14:56:31.003 | INFO     | agents.loader:load:27 - Database Loading Started
2026-06-20 14:56:31.028 | SUCCESS  | agents.loader:load:38 - Database Loading Completed
2026-06-20 14:56:31.028 | SUCCESS  | agents.loader:load:38 - Database Loading Completed
2026-06-20 14:56:31.028 | SUCCESS  | agents.loader:load:38 - Database Loading Completed
2026-06-20 14:56:31.028 | SUCCESS  | agents.loader:load:38 - Database Loading Completed
2026-06-20 14:56:31.028 | SUCCESS  | agents.loader:load:38 - Database Loading Completed
2026-06-20 14:56:31.028 | SUCCESS  | agents.loader:load:38 - Database Loading Completed
2026-06-20 14:56:31.028 | SUCCESS  | agents.loader:load:38 - Database Loading Completed
2026-06-20 14:56:31.028 | SUCCESS  | agents.monitor:save_metrics:68 - Metrics Saved
2026-06-20 14:56:31.028 | SUCCESS  | agents.monitor:save_metrics:68 - Metrics Saved
2026-06-20 14:56:31.028 | SUCCESS  | agents.monitor:save_metrics:68 - Metrics Saved
2026-06-20 14:56:31.028 | SUCCESS  | agents.monitor:save_metrics:68 - Metrics Saved
2026-06-20 14:56:31.028 | SUCCESS  | agents.monitor:save_metrics:68 - Metrics Saved
2026-06-20 14:56:31.028 | SUCCESS  | agents.monitor:save_metrics:68 - Metrics Saved
2026-06-20 14:56:31.028 | SUCCESS  | agents.monitor:save_metrics:68 - Metrics Saved
2026-06-20 15:12:56.704 | INFO     | agents.extractor:extract:47 - Loading file: data/raw/iris.csv
2026-06-20 15:12:56.704 | INFO     | agents.extractor:extract:47 - Loading file: data/raw/iris.csv
2026-06-20 15:12:56.704 | INFO     | agents.extractor:extract:47 - Loading file: data/raw/iris.csv
2026-06-20 15:12:56.704 | INFO     | agents.extractor:extract:47 - Loading file: data/raw/iris.csv
2026-06-20 15:12:56.704 | INFO     | agents.extractor:extract:47 - Loading file: data/raw/iris.csv
2026-06-20 15:12:56.704 | INFO     | agents.extractor:extract:47 - Loading file: data/raw/iris.csv
2026-06-20 15:12:56.704 | INFO     | agents.extractor:extract:47 - Loading file: data/raw/iris.csv
2026-06-20 15:12:56.704 | INFO     | agents.extractor:extract:47 - Loading file: data/raw/iris.csv
2026-06-20 15:12:56.711 | SUCCESS  | agents.extractor:extract:58 - Extraction completed
2026-06-20 15:12:56.711 | SUCCESS  | agents.extractor:extract:58 - Extraction completed
2026-06-20 15:12:56.711 | SUCCESS  | agents.extractor:extract:58 - Extraction completed
2026-06-20 15:12:56.711 | SUCCESS  | agents.extractor:extract:58 - Extraction completed
2026-06-20 15:12:56.711 | SUCCESS  | agents.extractor:extract:58 - Extraction completed
2026-06-20 15:12:56.711 | SUCCESS  | agents.extractor:extract:58 - Extraction completed
2026-06-20 15:12:56.711 | SUCCESS  | agents.extractor:extract:58 - Extraction completed
2026-06-20 15:12:56.711 | SUCCESS  | agents.extractor:extract:58 - Extraction completed
2026-06-20 15:12:56.716 | INFO     | agents.cleaner:clean:68 - Cleaning Started
2026-06-20 15:12:56.716 | INFO     | agents.cleaner:clean:68 - Cleaning Started
2026-06-20 15:12:56.716 | INFO     | agents.cleaner:clean:68 - Cleaning Started
2026-06-20 15:12:56.716 | INFO     | agents.cleaner:clean:68 - Cleaning Started
2026-06-20 15:12:56.716 | INFO     | agents.cleaner:clean:68 - Cleaning Started
2026-06-20 15:12:56.716 | INFO     | agents.cleaner:clean:68 - Cleaning Started
2026-06-20 15:12:56.716 | INFO     | agents.cleaner:clean:68 - Cleaning Started
2026-06-20 15:12:56.716 | INFO     | agents.cleaner:clean:68 - Cleaning Started
2026-06-20 15:12:56.717 | INFO     | agents.cleaner:remove_duplicates:20 - Duplicates Removed: 0
2026-06-20 15:12:56.717 | INFO     | agents.cleaner:remove_duplicates:20 - Duplicates Removed: 0
2026-06-20 15:12:56.717 | INFO     | agents.cleaner:remove_duplicates:20 - Duplicates Removed: 0
2026-06-20 15:12:56.717 | INFO     | agents.cleaner:remove_duplicates:20 - Duplicates Removed: 0
2026-06-20 15:12:56.717 | INFO     | agents.cleaner:remove_duplicates:20 - Duplicates Removed: 0
2026-06-20 15:12:56.717 | INFO     | agents.cleaner:remove_duplicates:20 - Duplicates Removed: 0
2026-06-20 15:12:56.717 | INFO     | agents.cleaner:remove_duplicates:20 - Duplicates Removed: 0
2026-06-20 15:12:56.717 | INFO     | agents.cleaner:remove_duplicates:20 - Duplicates Removed: 0
2026-06-20 15:12:56.732 | INFO     | agents.cleaner:handle_missing_values:40 - Missing values handled
2026-06-20 15:12:56.732 | INFO     | agents.cleaner:handle_missing_values:40 - Missing values handled
2026-06-20 15:12:56.732 | INFO     | agents.cleaner:handle_missing_values:40 - Missing values handled
2026-06-20 15:12:56.732 | INFO     | agents.cleaner:handle_missing_values:40 - Missing values handled
2026-06-20 15:12:56.732 | INFO     | agents.cleaner:handle_missing_values:40 - Missing values handled
2026-06-20 15:12:56.732 | INFO     | agents.cleaner:handle_missing_values:40 - Missing values handled
2026-06-20 15:12:56.732 | INFO     | agents.cleaner:handle_missing_values:40 - Missing values handled
2026-06-20 15:12:56.732 | INFO     | agents.cleaner:handle_missing_values:40 - Missing values handled
2026-06-20 15:12:56.737 | INFO     | agents.cleaner:clean_text_columns:60 - Text cleaned
2026-06-20 15:12:56.737 | INFO     | agents.cleaner:clean_text_columns:60 - Text cleaned
2026-06-20 15:12:56.737 | INFO     | agents.cleaner:clean_text_columns:60 - Text cleaned
2026-06-20 15:12:56.737 | INFO     | agents.cleaner:clean_text_columns:60 - Text cleaned
2026-06-20 15:12:56.737 | INFO     | agents.cleaner:clean_text_columns:60 - Text cleaned
2026-06-20 15:12:56.737 | INFO     | agents.cleaner:clean_text_columns:60 - Text cleaned
2026-06-20 15:12:56.737 | INFO     | agents.cleaner:clean_text_columns:60 - Text cleaned
2026-06-20 15:12:56.737 | INFO     | agents.cleaner:clean_text_columns:60 - Text cleaned
2026-06-20 15:12:56.741 | SUCCESS  | agents.cleaner:clean:78 - Cleaning Completed
2026-06-20 15:12:56.741 | SUCCESS  | agents.cleaner:clean:78 - Cleaning Completed
2026-06-20 15:12:56.741 | SUCCESS  | agents.cleaner:clean:78 - Cleaning Completed
2026-06-20 15:12:56.741 | SUCCESS  | agents.cleaner:clean:78 - Cleaning Completed
2026-06-20 15:12:56.741 | SUCCESS  | agents.cleaner:clean:78 - Cleaning Completed
2026-06-20 15:12:56.741 | SUCCESS  | agents.cleaner:clean:78 - Cleaning Completed
2026-06-20 15:12:56.741 | SUCCESS  | agents.cleaner:clean:78 - Cleaning Completed
2026-06-20 15:12:56.741 | SUCCESS  | agents.cleaner:clean:78 - Cleaning Completed
2026-06-20 15:12:56.745 | INFO     | agents.transformer:transform:80 - Transformation Started
2026-06-20 15:12:56.745 | INFO     | agents.transformer:transform:80 - Transformation Started
2026-06-20 15:12:56.745 | INFO     | agents.transformer:transform:80 - Transformation Started
2026-06-20 15:12:56.745 | INFO     | agents.transformer:transform:80 - Transformation Started
2026-06-20 15:12:56.745 | INFO     | agents.transformer:transform:80 - Transformation Started
2026-06-20 15:12:56.745 | INFO     | agents.transformer:transform:80 - Transformation Started
2026-06-20 15:12:56.745 | INFO     | agents.transformer:transform:80 - Transformation Started
2026-06-20 15:12:56.745 | INFO     | agents.transformer:transform:80 - Transformation Started
2026-06-20 15:12:56.752 | SUCCESS  | agents.transformer:transform:92 - Transformation Completed
2026-06-20 15:12:56.752 | SUCCESS  | agents.transformer:transform:92 - Transformation Completed
2026-06-20 15:12:56.752 | SUCCESS  | agents.transformer:transform:92 - Transformation Completed
2026-06-20 15:12:56.752 | SUCCESS  | agents.transformer:transform:92 - Transformation Completed
2026-06-20 15:12:56.752 | SUCCESS  | agents.transformer:transform:92 - Transformation Completed
2026-06-20 15:12:56.752 | SUCCESS  | agents.transformer:transform:92 - Transformation Completed
2026-06-20 15:12:56.752 | SUCCESS  | agents.transformer:transform:92 - Transformation Completed
2026-06-20 15:12:56.752 | SUCCESS  | agents.transformer:transform:92 - Transformation Completed
2026-06-20 15:12:56.754 | INFO     | agents.validator:validate:93 - Validation Started
2026-06-20 15:12:56.754 | INFO     | agents.validator:validate:93 - Validation Started
2026-06-20 15:12:56.754 | INFO     | agents.validator:validate:93 - Validation Started
2026-06-20 15:12:56.754 | INFO     | agents.validator:validate:93 - Validation Started
2026-06-20 15:12:56.754 | INFO     | agents.validator:validate:93 - Validation Started
2026-06-20 15:12:56.754 | INFO     | agents.validator:validate:93 - Validation Started
2026-06-20 15:12:56.754 | INFO     | agents.validator:validate:93 - Validation Started
2026-06-20 15:12:56.754 | INFO     | agents.validator:validate:93 - Validation Started
2026-06-20 15:12:56.758 | SUCCESS  | agents.validator:validate:152 - Validation Completed
2026-06-20 15:12:56.758 | SUCCESS  | agents.validator:validate:152 - Validation Completed
2026-06-20 15:12:56.758 | SUCCESS  | agents.validator:validate:152 - Validation Completed
2026-06-20 15:12:56.758 | SUCCESS  | agents.validator:validate:152 - Validation Completed
2026-06-20 15:12:56.758 | SUCCESS  | agents.validator:validate:152 - Validation Completed
2026-06-20 15:12:56.758 | SUCCESS  | agents.validator:validate:152 - Validation Completed
2026-06-20 15:12:56.758 | SUCCESS  | agents.validator:validate:152 - Validation Completed
2026-06-20 15:12:56.758 | SUCCESS  | agents.validator:validate:152 - Validation Completed
2026-06-20 15:12:56.763 | INFO     | agents.loader:load:27 - Database Loading Started
2026-06-20 15:12:56.763 | INFO     | agents.loader:load:27 - Database Loading Started
2026-06-20 15:12:56.763 | INFO     | agents.loader:load:27 - Database Loading Started
2026-06-20 15:12:56.763 | INFO     | agents.loader:load:27 - Database Loading Started
2026-06-20 15:12:56.763 | INFO     | agents.loader:load:27 - Database Loading Started
2026-06-20 15:12:56.763 | INFO     | agents.loader:load:27 - Database Loading Started
2026-06-20 15:12:56.763 | INFO     | agents.loader:load:27 - Database Loading Started
2026-06-20 15:12:56.763 | INFO     | agents.loader:load:27 - Database Loading Started
2026-06-20 15:12:56.793 | SUCCESS  | agents.loader:load:38 - Database Loading Completed
2026-06-20 15:12:56.793 | SUCCESS  | agents.loader:load:38 - Database Loading Completed
2026-06-20 15:12:56.793 | SUCCESS  | agents.loader:load:38 - Database Loading Completed
2026-06-20 15:12:56.793 | SUCCESS  | agents.loader:load:38 - Database Loading Completed
2026-06-20 15:12:56.793 | SUCCESS  | agents.loader:load:38 - Database Loading Completed
2026-06-20 15:12:56.793 | SUCCESS  | agents.loader:load:38 - Database Loading Completed
2026-06-20 15:12:56.793 | SUCCESS  | agents.loader:load:38 - Database Loading Completed
2026-06-20 15:12:56.793 | SUCCESS  | agents.loader:load:38 - Database Loading Completed
2026-06-20 15:12:56.793 | SUCCESS  | agents.monitor:save_metrics:68 - Metrics Saved
2026-06-20 15:12:56.793 | SUCCESS  | agents.monitor:save_metrics:68 - Metrics Saved
2026-06-20 15:12:56.793 | SUCCESS  | agents.monitor:save_metrics:68 - Metrics Saved
2026-06-20 15:12:56.793 | SUCCESS  | agents.monitor:save_metrics:68 - Metrics Saved
2026-06-20 15:12:56.793 | SUCCESS  | agents.monitor:save_metrics:68 - Metrics Saved
2026-06-20 15:12:56.793 | SUCCESS  | agents.monitor:save_metrics:68 - Metrics Saved
2026-06-20 15:12:56.793 | SUCCESS  | agents.monitor:save_metrics:68 - Metrics Saved
2026-06-20 15:12:56.793 | SUCCESS  | agents.monitor:save_metrics:68 - Metrics Saved
2026-06-20 15:12:56.793 | INFO     | agents.analyst:analyze:18 - AI Analysis Started
2026-06-20 15:12:56.793 | INFO     | agents.analyst:analyze:18 - AI Analysis Started
2026-06-20 15:12:56.793 | INFO     | agents.analyst:analyze:18 - AI Analysis Started
2026-06-20 15:12:56.793 | INFO     | agents.analyst:analyze:18 - AI Analysis Started
2026-06-20 15:12:56.793 | INFO     | agents.analyst:analyze:18 - AI Analysis Started
2026-06-20 15:12:56.793 | INFO     | agents.analyst:analyze:18 - AI Analysis Started
2026-06-20 15:12:56.793 | INFO     | agents.analyst:analyze:18 - AI Analysis Started
2026-06-20 15:12:56.793 | INFO     | agents.analyst:analyze:18 - AI Analysis Started
2026-06-20 15:14:09.330 | SUCCESS  | agents.analyst:analyze:82 - AI Analysis Completed
2026-06-20 15:14:09.330 | SUCCESS  | agents.analyst:analyze:82 - AI Analysis Completed
2026-06-20 15:14:09.330 | SUCCESS  | agents.analyst:analyze:82 - AI Analysis Completed
2026-06-20 15:14:09.330 | SUCCESS  | agents.analyst:analyze:82 - AI Analysis Completed
2026-06-20 15:14:09.330 | SUCCESS  | agents.analyst:analyze:82 - AI Analysis Completed
2026-06-20 15:14:09.330 | SUCCESS  | agents.analyst:analyze:82 - AI Analysis Completed
2026-06-20 15:14:09.330 | SUCCESS  | agents.analyst:analyze:82 - AI Analysis Completed
2026-06-20 15:14:09.330 | SUCCESS  | agents.analyst:analyze:82 - AI Analysis Completed
2026-06-20 15:37:35.813 | INFO     | agents.extractor:extract:47 - Loading file: data/raw/iris.csv
2026-06-20 15:37:35.813 | INFO     | agents.extractor:extract:47 - Loading file: data/raw/iris.csv
2026-06-20 15:37:35.813 | INFO     | agents.extractor:extract:47 - Loading file: data/raw/iris.csv
2026-06-20 15:37:35.813 | INFO     | agents.extractor:extract:47 - Loading file: data/raw/iris.csv
2026-06-20 15:37:35.813 | INFO     | agents.extractor:extract:47 - Loading file: data/raw/iris.csv
2026-06-20 15:37:35.813 | INFO     | agents.extractor:extract:47 - Loading file: data/raw/iris.csv
2026-06-20 15:37:35.813 | INFO     | agents.extractor:extract:47 - Loading file: data/raw/iris.csv
2026-06-20 15:37:35.813 | INFO     | agents.extractor:extract:47 - Loading file: data/raw/iris.csv
2026-06-20 15:37:35.813 | INFO     | agents.extractor:extract:47 - Loading file: data/raw/iris.csv
2026-06-20 15:37:35.822 | SUCCESS  | agents.extractor:extract:58 - Extraction completed
2026-06-20 15:37:35.822 | SUCCESS  | agents.extractor:extract:58 - Extraction completed
2026-06-20 15:37:35.822 | SUCCESS  | agents.extractor:extract:58 - Extraction completed
2026-06-20 15:37:35.822 | SUCCESS  | agents.extractor:extract:58 - Extraction completed
2026-06-20 15:37:35.822 | SUCCESS  | agents.extractor:extract:58 - Extraction completed
2026-06-20 15:37:35.822 | SUCCESS  | agents.extractor:extract:58 - Extraction completed
2026-06-20 15:37:35.822 | SUCCESS  | agents.extractor:extract:58 - Extraction completed
2026-06-20 15:37:35.822 | SUCCESS  | agents.extractor:extract:58 - Extraction completed
2026-06-20 15:37:35.822 | SUCCESS  | agents.extractor:extract:58 - Extraction completed
2026-06-20 15:37:35.825 | INFO     | agents.cleaner:clean:68 - Cleaning Started
2026-06-20 15:37:35.825 | INFO     | agents.cleaner:clean:68 - Cleaning Started
2026-06-20 15:37:35.825 | INFO     | agents.cleaner:clean:68 - Cleaning Started
2026-06-20 15:37:35.825 | INFO     | agents.cleaner:clean:68 - Cleaning Started
2026-06-20 15:37:35.825 | INFO     | agents.cleaner:clean:68 - Cleaning Started
2026-06-20 15:37:35.825 | INFO     | agents.cleaner:clean:68 - Cleaning Started
2026-06-20 15:37:35.825 | INFO     | agents.cleaner:clean:68 - Cleaning Started
2026-06-20 15:37:35.825 | INFO     | agents.cleaner:clean:68 - Cleaning Started
2026-06-20 15:37:35.825 | INFO     | agents.cleaner:clean:68 - Cleaning Started
2026-06-20 15:37:35.826 | INFO     | agents.cleaner:remove_duplicates:20 - Duplicates Removed: 0
2026-06-20 15:37:35.826 | INFO     | agents.cleaner:remove_duplicates:20 - Duplicates Removed: 0
2026-06-20 15:37:35.826 | INFO     | agents.cleaner:remove_duplicates:20 - Duplicates Removed: 0
2026-06-20 15:37:35.826 | INFO     | agents.cleaner:remove_duplicates:20 - Duplicates Removed: 0
2026-06-20 15:37:35.826 | INFO     | agents.cleaner:remove_duplicates:20 - Duplicates Removed: 0
2026-06-20 15:37:35.826 | INFO     | agents.cleaner:remove_duplicates:20 - Duplicates Removed: 0
2026-06-20 15:37:35.826 | INFO     | agents.cleaner:remove_duplicates:20 - Duplicates Removed: 0
2026-06-20 15:37:35.826 | INFO     | agents.cleaner:remove_duplicates:20 - Duplicates Removed: 0
2026-06-20 15:37:35.826 | INFO     | agents.cleaner:remove_duplicates:20 - Duplicates Removed: 0
2026-06-20 15:37:35.828 | INFO     | agents.cleaner:handle_missing_values:40 - Missing values handled
2026-06-20 15:37:35.828 | INFO     | agents.cleaner:handle_missing_values:40 - Missing values handled
2026-06-20 15:37:35.828 | INFO     | agents.cleaner:handle_missing_values:40 - Missing values handled
2026-06-20 15:37:35.828 | INFO     | agents.cleaner:handle_missing_values:40 - Missing values handled
2026-06-20 15:37:35.828 | INFO     | agents.cleaner:handle_missing_values:40 - Missing values handled
2026-06-20 15:37:35.828 | INFO     | agents.cleaner:handle_missing_values:40 - Missing values handled
2026-06-20 15:37:35.828 | INFO     | agents.cleaner:handle_missing_values:40 - Missing values handled
2026-06-20 15:37:35.828 | INFO     | agents.cleaner:handle_missing_values:40 - Missing values handled
2026-06-20 15:37:35.828 | INFO     | agents.cleaner:handle_missing_values:40 - Missing values handled
